orderid,brand_name,product_name,sales_ammount,sales_date
0000538,Samsung,galaxy11,44775.85,2019-07-29
0000539,Nokia,Nk400,99849.95,2020-03-22
0000540,Samsung,watch340,61213.77,2019-09-22
0000541,Nokia,Nk320,31301.38,2019-01-14
0000542,Nokia,Nk320,86129.32,2019-04-16
0000543,Apple,iphoneSE,80394.98,2018-12-10
0000544,Apple,IpadMax,3244.34,2018-10-29
0000545,Samsung,galaxy11,75038.01,2019-09-16
0000546,Samsung,galaxy13,55595.96,2019-06-17
0000547,Nokia,Nk400,40540.33,2018-10-22
0000548,Samsung,watch320,80616.49,2019-08-29
0000549,Nokia,Nk400,29369.0,2018-08-01
0000550,Nokia,Nk400,72029.54,2018-06-13
0000551,Apple,iphone11,18558.21,2018-06-10
0000552,Samsung,galaxy13,71109.5,2018-10-26
0000553,Nokia,Nk400,61858.5,2019-06-28
0000554,Samsung,galaxy13,48299.84,2019-07-12
0000555,Nokia,Nk500,85865.8,2019-06-03
0000556,Samsung,galaxy11,68739.16,2019-06-01
0000557,Apple,iphoneSE,88710.64,2019-12-15
0000558,Nokia,Nk400,59050.63,2018-11-30
0000559,Apple,iphone13,2384.54,2018-09-10
0000560,Nokia,Nk500,75673.13,2019-06-01
0000561,Samsung,galaxy13,20977.03,2018-08-20
0000562,Nokia,Nk320,95967.79,2019-11-22
0000563,Nokia,Nk500,47935.4,2018-05-30
0000564,Samsung,galaxy11,54857.08,2018-06-12
0000565,Samsung,galaxy13,45235.55,2019-10-09
0000566,Nokia,Nk500,20446.69,2018-10-22
0000567,Apple,IpadMax,63290.11,2020-01-08
0000568,Nokia,Nk500,71658.51,2019-09-11
0000569,Apple,IpadMax,68499.61,2019-08-02
0000570,Samsung,watch340,63260.08,2020-01-15
0000571,Samsung,watch340,63446.33,2018-12-17
0000572,Samsung,watch340,31214.25,2018-12-05
0000573,Apple,iphone12,75519.07,2020-04-18
0000574,Samsung,watch320,12191.62,2019-09-14
0000575,Apple,iphone11,68191.71,2019-06-23
0000576,Apple,IpadMini,43720.16,2019-04-06
0000577,Samsung,galaxy10,67919.17,2020-04-20
0000578,Apple,IpadMini,95380.07,2019-05-27
0000579,Nokia,Nk500,45129.71,2018-06-28
0000580,Nokia,Nk500,28283.09,2018-05-31
0000581,Apple,iphone13,99628.0,2018-05-06
0000582,Samsung,watch320,37768.45,2020-03-27
0000583,Samsung,watch320,76345.67,2018-06-25
0000584,Samsung,galaxy10,67784.41,2018-09-09
0000585,Samsung,galaxy13,14085.97,2019-03-31
0000586,Samsung,watch340,20110.99,2018-07-31
0000587,Nokia,Nk320,15710.56,2019-12-16
0000588,Samsung,watch340,70652.2,2019-11-24
0000589,Nokia,Nk320,82102.72,2019-09-26
0000590,Samsung,watch340,64505.02,2019-09-16
0000591,Samsung,watch320,27297.58,2018-12-11
0000592,Samsung,galaxy13,20178.07,2020-04-10
0000593,Nokia,Nk320,43784.3,2018-05-14
0000594,Apple,IpadMax,86900.7,2019-08-31
0000595,Apple,IpadMax,35530.2,2018-08-15
0000596,Nokia,Nk320,24030.99,2018-11-22
0000597,Nokia,Nk400,55248.28,2018-09-13
0000598,Apple,iphoneSE,38783.63,2019-08-23
0000599,Nokia,Nk320,83321.13,2018-07-28
0000600,Apple,iphone11,7919.74,2018-09-03
0000601,Nokia,Nk320,72774.86,2018-11-28
0000602,Samsung,galaxy12,1325.83,2019-05-18
0000603,Samsung,galaxy11,33117.28,2019-05-26
0000604,Samsung,galaxy10,90391.22,2018-07-13
0000605,Apple,iphoneSE,74012.1,2019-12-08
0000606,Apple,IpadMax,90199.87,2020-01-13
0000607,Samsung,watch320,86221.07,2020-04-10
0000608,Samsung,galaxy12,64205.23,2019-09-19
0000609,Nokia,Nk400,76809.7,2019-08-05
0000610,Nokia,Nk500,92362.52,2018-06-02
0000611,Apple,laptop256,49106.9,2019-01-26
0000612,Apple,iphone11,62000.23,2018-10-12
0000613,Apple,iphoneSE,18981.8,2019-04-16
0000614,Samsung,watch340,70476.54,2019-01-03
0000615,Nokia,Nk320,58849.54,2018-11-03
0000616,Nokia,Nk320,72104.84,2018-08-05
0000617,Nokia,Nk500,71898.98,2018-08-05
0000618,Samsung,watch340,66115.07,2018-11-25
0000619,Samsung,galaxy13,79566.85,2018-08-08
0000620,Samsung,galaxy10,71829.67,2019-01-30
0000621,Nokia,Nk500,61064.63,2018-10-12
0000622,Apple,IpadMini,85841.22,2018-11-27
0000623,Apple,laptop256,621.34,2020-03-06
0000624,Nokia,Nk320,8120.88,2020-01-23
0000625,Samsung,watch340,76173.39,2019-08-29
0000626,Apple,iphoneSE,10258.07,2018-10-05
0000627,Apple,IpadMax,13160.4,2019-03-20
0000628,Samsung,galaxy11,13877.93,2019-07-02
0000629,Apple,IpadMini,20711.81,2019-08-19
0000630,Apple,laptop256,4387.44,2019-03-24
0000631,Apple,iphone13,49508.83,2019-02-06
0000632,Apple,IpadMini,9499.08,2018-05-31
0000633,Nokia,Nk500,22744.3,2018-11-26
0000634,Nokia,Nk320,48554.53,2020-03-05
0000635,Nokia,Nk400,82064.37,2019-04-29
0000636,Apple,iphone11,45543.09,2018-09-13
0000637,Samsung,galaxy12,53794.94,2019-11-24
0000638,Nokia,Nk500,49077.74,2019-05-31
0000639,Apple,iphone12,84574.94,2020-01-26
0000640,Nokia,Nk400,52587.01,2019-05-26
0000641,Samsung,galaxy10,47618.74,2020-01-15
0000642,Samsung,galaxy10,41349.03,2018-11-21
0000643,Samsung,galaxy11,53337.28,2018-10-23
0000644,Nokia,Nk500,84465.93,2019-03-09
0000645,Apple,IpadMini,2214.71,2019-12-20
0000646,Apple,IpadMini,43445.22,2018-08-24
0000647,Apple,laptop256,45525.74,2019-12-16
0000648,Samsung,galaxy10,40478.55,2019-03-10
0000649,Apple,IpadMax,61307.71,2019-12-28
0000650,Nokia,Nk320,38385.78,2019-07-06
0000651,Nokia,Nk320,86972.76,2019-03-12
0000652,Apple,laptop256,45990.01,2019-06-14
0000653,Samsung,galaxy12,45723.55,2019-06-14
0000654,Apple,IpadMax,19723.29,2019-06-19
0000655,Nokia,Nk500,38352.52,2019-05-28
0000656,Apple,laptop256,80865.06,2018-05-12
0000657,Apple,laptop256,59534.15,2019-06-04
0000658,Samsung,watch320,81586.61,2019-11-16
0000659,Nokia,Nk500,56622.55,2018-09-30
0000660,Samsung,watch340,11228.24,2020-01-12
0000661,Apple,iphoneSE,25487.85,2018-08-12
0000662,Samsung,watch320,32373.45,2018-11-21
0000663,Nokia,Nk400,62158.54,2018-08-03
0000664,Samsung,galaxy11,53468.5,2019-04-10
0000665,Nokia,Nk500,57121.61,2019-11-20
0000666,Apple,iphone13,60576.09,2019-04-20
0000667,Nokia,Nk500,51087.32,2019-09-08
0000668,Nokia,Nk500,34323.67,2018-12-25
0000669,Apple,iphone11,56867.01,2018-09-04
0000670,Apple,Macbook512,59885.91,2018-06-01
0000671,Samsung,galaxy12,29349.96,2020-03-09
0000672,Apple,iphone12,98045.95,2019-11-03
0000673,Samsung,galaxy12,18268.25,2018-07-30
0000674,Apple,iphone11,42289.47,2018-06-11
0000675,Samsung,galaxy10,97131.19,2019-04-12
0000676,Nokia,Nk500,90372.9,2019-03-31
0000677,Samsung,galaxy12,68726.82,2018-10-29
0000678,Nokia,Nk320,43702.82,2020-04-01
0000679,Nokia,Nk500,31122.88,2019-02-26
0000680,Nokia,Nk400,22972.53,2019-05-04
0000681,Nokia,Nk320,87064.89,2020-03-14
0000682,Nokia,Nk500,65105.89,2019-11-20
0000683,Apple,iphoneSE,68568.29,2019-09-17
0000684,Apple,IpadMini,47635.63,2019-04-20
0000685,Nokia,Nk320,10544.18,2019-10-31
0000686,Nokia,Nk400,12051.78,2018-09-05
0000687,Samsung,galaxy11,51990.01,2019-11-16
0000688,Samsung,watch340,80659.94,2019-04-14
0000689,Nokia,Nk320,3265.34,2018-11-28
0000690,Nokia,Nk500,47932.76,2019-12-23
0000691,Nokia,Nk400,31791.26,2019-02-19
0000692,Samsung,galaxy10,34635.96,2019-06-25
0000693,Samsung,watch320,62339.82,2020-03-01
0000694,Samsung,galaxy13,31897.08,2018-09-30
0000695,Samsung,galaxy12,49149.27,2020-01-13
0000696,Nokia,Nk500,22948.91,2019-09-19
0000697,Samsung,galaxy13,16494.55,2019-07-19
0000698,Samsung,galaxy13,71622.83,2019-11-04
0000699,Samsung,galaxy13,35500.01,2019-04-24
0000700,Samsung,watch340,31612.25,2019-06-26
0000701,Nokia,Nk320,23516.4,2020-02-21
0000702,Samsung,watch320,48609.34,2019-02-14
0000703,Samsung,galaxy12,44137.06,2018-10-14
0000704,Samsung,galaxy11,46832.82,2019-01-10
0000705,Samsung,galaxy11,29062.13,2020-04-30
0000706,Nokia,Nk500,65231.46,2019-05-03
0000707,Samsung,watch320,73305.96,2018-08-27
0000708,Nokia,Nk400,89712.18,2020-04-23
0000709,Apple,iphone11,61821.67,2019-07-27
0000710,Samsung,galaxy13,68.8,2020-03-08
0000711,Nokia,Nk320,42581.54,2020-04-26
0000712,Apple,iphoneSE,98330.14,2019-11-13
0000713,Samsung,watch320,37874.61,2018-10-05
0000714,Apple,IpadMax,86468.1,2019-12-04
0000715,Samsung,galaxy12,91493.81,2020-04-24
0000716,Apple,laptop256,6965.6,2020-02-27
0000717,Apple,iphone12,26355.03,2018-12-10
0000718,Apple,IpadMax,27921.62,2019-11-15
0000719,Nokia,Nk320,37059.06,2020-03-06
0000720,Samsung,galaxy13,66333.8,2018-11-27
0000721,Apple,iphone13,27794.08,2019-07-12
0000722,Apple,IpadMax,68685.83,2018-09-07
0000723,Nokia,Nk400,97678.45,2019-03-06
0000724,Apple,iphone13,19774.54,2019-01-17
0000725,Nokia,Nk320,70484.11,2019-10-29
0000726,Nokia,Nk400,71664.03,2019-06-14
0000727,Samsung,galaxy12,2698.39,2020-04-22
0000728,Nokia,Nk500,81399.89,2018-12-23
0000729,Samsung,watch340,18213.05,2018-09-18
0000730,Nokia,Nk320,63780.43,2020-04-17
0000731,Nokia,Nk320,1894.9,2019-01-20
0000732,Nokia,Nk400,96100.79,2020-02-26
0000733,Nokia,Nk400,73780.09,2018-06-15
0000734,Samsung,galaxy13,21732.12,2018-06-29
0000735,Samsung,watch340,71361.89,2019-08-15
0000736,Apple,IpadMax,96624.71,2019-06-06
0000737,Apple,IpadMini,73020.07,2018-10-06
0000738,Samsung,galaxy12,75664.99,2019-11-08
0000739,Apple,laptop256,4123.07,2018-05-17
0000740,Samsung,watch320,76334.24,2019-10-07
0000741,Samsung,watch320,18774.0,2018-10-24
0000742,Nokia,Nk500,13847.78,2019-07-04
0000743,Samsung,watch340,89208.4,2018-12-10
0000744,Samsung,watch320,23858.07,2018-09-24
0000745,Nokia,Nk320,73709.55,2019-12-27
0000746,Apple,iphoneSE,74390.83,2019-12-25
0000747,Nokia,Nk500,31979.3,2018-11-25
0000748,Samsung,watch320,98758.97,2019-07-22
0000749,Samsung,galaxy13,1985.99,2019-07-07
0000750,Nokia,Nk320,32658.66,2018-06-18
0000751,Samsung,galaxy11,8015.93,2018-09-28
0000752,Samsung,watch320,43711.09,2019-01-13
0000753,Samsung,watch320,34622.13,2019-02-22
0000754,Samsung,watch340,70242.23,2019-11-03
0000755,Samsung,galaxy10,93750.47,2019-03-16
0000756,Samsung,galaxy13,40448.99,2019-03-30
0000757,Apple,Macbook512,39713.48,2019-04-13
0000758,Apple,iphone13,9855.76,2020-03-31
0000759,Nokia,Nk500,37051.37,2019-10-09
0000760,Apple,iphone12,7231.0,2018-10-03
0000761,Apple,iphone11,13086.9,2019-08-08
0000762,Apple,IpadMini,83039.77,2018-11-05
0000763,Nokia,Nk400,89859.21,2018-12-23
0000764,Apple,laptop256,31485.75,2019-02-22
0000765,Nokia,Nk400,70188.2,2018-10-18
0000766,Apple,IpadMini,24514.94,2019-06-23
0000767,Samsung,galaxy10,96078.5,2018-07-29
0000768,Nokia,Nk320,70977.38,2019-10-18
0000769,Nokia,Nk400,7530.11,2018-07-24
0000770,Nokia,Nk500,81476.78,2019-04-05
0000771,Apple,iphone11,2292.18,2019-07-12
0000772,Samsung,galaxy12,81845.95,2019-12-25
0000773,Nokia,Nk400,3269.09,2018-11-17
0000774,Apple,Macbook512,51604.14,2019-10-29
0000775,Samsung,galaxy10,98974.39,2019-04-16
0000776,Nokia,Nk320,61556.13,2019-04-06
0000777,Apple,IpadMax,23973.52,2018-10-30
0000778,Apple,iphoneSE,59520.47,2019-12-07
0000779,Nokia,Nk400,8219.03,2020-03-26
0000780,Samsung,galaxy12,22639.25,2019-07-29
0000781,Apple,Macbook512,78471.51,2020-03-29
0000782,Nokia,Nk320,5337.5,2019-11-02
0000783,Samsung,watch320,30204.7,2019-06-14
0000784,Samsung,watch340,23555.9,2019-11-12
0000785,Nokia,Nk400,10997.53,2019-08-07
0000786,Apple,Macbook512,62303.49,2018-10-02
0000787,Apple,Macbook512,86440.25,2018-11-16
0000788,Samsung,watch340,41831.39,2019-02-23
0000789,Apple,IpadMax,70482.29,2020-03-29
0000790,Apple,iphoneSE,74803.22,2018-09-22
0000791,Nokia,Nk320,71771.23,2018-09-24
0000792,Apple,Macbook512,54451.74,2019-09-25
0000793,Samsung,watch320,26309.38,2019-02-13
0000794,Nokia,Nk500,51360.67,2019-06-17
0000795,Nokia,Nk500,26083.2,2019-04-10
0000796,Nokia,Nk500,89075.97,2019-03-22
0000797,Apple,iphoneSE,95950.13,2019-10-06
0000798,Samsung,galaxy12,90684.63,2019-11-18
0000799,Samsung,galaxy10,85760.19,2019-12-25
0000800,Apple,iphone13,31122.48,2019-04-22
0000801,Nokia,Nk400,57739.12,2019-04-24
0000802,Samsung,galaxy10,99304.34,2020-04-11
0000803,Samsung,galaxy13,74741.07,2019-12-15
0000804,Apple,Macbook512,65133.14,2018-08-13
0000805,Samsung,galaxy11,94345.52,2018-07-02
0000806,Samsung,galaxy12,76786.07,2020-04-26
0000807,Nokia,Nk400,47643.72,2019-05-09
0000808,Nokia,Nk400,30766.11,2019-06-15
0000809,Samsung,watch340,4338.17,2019-04-04
0000810,Samsung,galaxy10,89472.48,2020-03-15
0000811,Nokia,Nk500,8549.72,2019-05-04
0000812,Apple,iphone13,65590.84,2020-03-12
0000813,Samsung,watch320,55877.89,2018-07-25
0000814,Nokia,Nk400,22970.19,2018-10-23
0000815,Nokia,Nk500,91839.68,2019-04-18
0000816,Samsung,galaxy10,6203.91,2018-07-19
0000817,Samsung,galaxy11,90566.61,2018-05-04
0000818,Samsung,watch320,52575.0,2020-02-19
0000819,Nokia,Nk500,63061.13,2019-06-07
0000820,Samsung,watch320,21862.02,2019-04-07
0000821,Nokia,Nk400,81554.59,2019-10-06
0000822,Nokia,Nk500,74762.74,2018-06-03
0000823,Nokia,Nk320,95434.63,2018-12-01
0000824,Samsung,watch340,89648.27,2020-02-03
0000825,Nokia,Nk320,60789.09,2018-12-24
0000826,Apple,iphoneSE,86178.59,2019-02-25
0000827,Nokia,Nk500,44026.28,2018-11-25
0000828,Apple,iphone11,65179.09,2018-05-26
0000829,Samsung,galaxy10,78849.36,2018-05-11
0000830,Samsung,watch340,48915.77,2019-11-08
0000831,Apple,iphone13,94640.82,2018-12-11
0000832,Samsung,galaxy11,5518.15,2018-07-04
0000833,Samsung,galaxy13,35370.0,2018-12-04
0000834,Nokia,Nk500,30573.07,2019-06-17
0000835,Apple,iphone13,32383.52,2018-06-24
0000836,Nokia,Nk500,43263.69,2018-11-18
0000837,Nokia,Nk400,68276.87,2018-10-16
0000838,Samsung,galaxy10,71115.13,2018-11-27
0000839,Samsung,galaxy13,40192.84,2019-07-19
0000840,Apple,iphone12,72043.69,2019-02-13
0000841,Nokia,Nk500,12303.11,2019-06-24
0000842,Apple,IpadMax,59383.77,2019-10-16
0000843,Apple,iphone11,80273.69,2020-04-25
0000844,Samsung,galaxy13,87346.34,2020-03-10
0000845,Nokia,Nk400,86888.53,2019-03-20
0000846,Samsung,galaxy11,36478.11,2019-01-14
0000847,Apple,iphoneSE,21493.0,2019-04-02
0000848,Nokia,Nk500,73128.55,2019-11-08
0000849,Samsung,galaxy10,91753.8,2019-08-02
0000850,Nokia,Nk500,66971.51,2018-10-18
0000851,Samsung,galaxy11,15846.86,2019-06-16
0000852,Nokia,Nk400,15248.06,2020-01-20
0000853,Samsung,galaxy13,18759.54,2018-12-17
0000854,Nokia,Nk500,11598.09,2019-08-23
0000855,Nokia,Nk500,83134.26,2018-06-25
0000856,Samsung,galaxy12,41269.72,2018-05-14
0000857,Apple,Macbook512,21081.13,2020-03-23
0000858,Apple,IpadMini,32932.05,2018-05-30
0000859,Nokia,Nk320,52948.35,2020-03-27
0000860,Samsung,galaxy11,40248.68,2018-09-05
0000861,Nokia,Nk320,4629.08,2019-08-22
0000862,Apple,Macbook512,19690.29,2018-06-03
0000863,Nokia,Nk320,8074.95,2019-06-26
0000864,Apple,iphone12,34716.77,2019-01-23
0000865,Apple,Macbook512,71077.62,2019-06-14
0000866,Samsung,galaxy12,57595.35,2019-09-20
0000867,Nokia,Nk320,33010.79,2019-12-31
0000868,Nokia,Nk500,97731.27,2019-07-07
0000869,Apple,IpadMax,84903.37,2018-05-31
0000870,Nokia,Nk320,63197.56,2018-09-24
0000871,Samsung,watch320,92561.8,2019-08-08
0000872,Samsung,watch320,67641.55,2020-01-21
0000873,Nokia,Nk500,56597.7,2019-08-12
0000874,Nokia,Nk320,44972.04,2018-11-07
0000875,Samsung,galaxy11,56481.84,2020-03-15
0000876,Samsung,galaxy10,92018.55,2019-02-21
0000877,Apple,iphone11,82273.58,2019-07-22
0000878,Apple,laptop256,18669.85,2019-06-13
0000879,Samsung,galaxy10,47972.24,2019-11-19
0000880,Apple,Macbook512,80698.22,2020-02-15
0000881,Samsung,galaxy12,3173.99,2020-02-20
0000882,Samsung,galaxy12,42844.04,2019-07-22
0000883,Apple,IpadMini,65131.17,2019-01-31
0000884,Apple,IpadMini,9206.52,2020-04-12
0000885,Samsung,watch340,83844.04,2018-07-06
0000886,Samsung,galaxy13,24066.9,2019-08-25
0000887,Apple,IpadMini,42327.71,2020-03-20
0000888,Nokia,Nk500,84970.54,2019-01-12
0000889,Nokia,Nk500,37912.41,2018-10-02
0000890,Apple,laptop256,60112.54,2020-03-23
0000891,Nokia,Nk500,82065.76,2019-05-24
0000892,Nokia,Nk400,22438.71,2019-10-05
0000893,Nokia,Nk400,17163.71,2019-12-05
0000894,Samsung,watch340,49026.33,2019-03-10
0000895,Samsung,watch320,51415.34,2019-12-19
0000896,Samsung,watch320,56917.57,2019-08-30
0000897,Apple,iphone11,3177.15,2018-07-28
0000898,Apple,iphone12,87097.13,2018-12-19
0000899,Nokia,Nk320,51482.33,2019-09-28
0000900,Samsung,galaxy12,97078.35,2019-08-15
0000901,Samsung,galaxy13,22111.7,2018-06-06
0000902,Samsung,watch340,23130.22,2019-08-27
0000903,Nokia,Nk500,13444.22,2020-02-15
0000904,Apple,iphone13,31967.91,2019-03-31
0000905,Samsung,watch320,94132.2,2019-02-03
0000906,Apple,IpadMax,71190.44,2019-12-04
0000907,Samsung,galaxy13,48850.95,2018-05-20
0000908,Apple,iphoneSE,53618.81,2018-05-17
0000909,Samsung,galaxy11,4700.71,2018-11-04
0000910,Samsung,galaxy11,57828.26,2019-06-11
0000911,Samsung,galaxy10,26463.16,2020-02-14
0000912,Apple,Macbook512,49087.36,2020-04-11
0000913,Apple,Macbook512,35321.08,2019-10-13
0000914,Apple,iphoneSE,7233.59,2018-09-15
0000915,Apple,laptop256,28633.58,2019-02-12
0000916,Samsung,galaxy11,5129.55,2018-05-04
0000917,Apple,IpadMax,93176.3,2019-03-31
0000918,Samsung,watch340,18952.4,2019-12-30
0000919,Nokia,Nk400,96392.89,2019-03-23
0000920,Samsung,galaxy12,97840.57,2019-02-15
0000921,Samsung,galaxy13,82795.15,2019-06-23
0000922,Apple,iphone13,14845.46,2018-06-01
0000923,Nokia,Nk320,22901.55,2019-12-10
0000924,Apple,iphoneSE,21815.25,2018-09-19
0000925,Nokia,Nk500,72520.46,2018-10-10
0000926,Samsung,galaxy13,17245.91,2020-03-07
0000927,Samsung,galaxy10,25919.58,2019-11-14
0000928,Apple,iphone11,77174.55,2018-10-03
0000929,Apple,IpadMax,34081.56,2019-12-26
0000930,Apple,iphoneSE,93857.12,2018-05-27
0000931,Samsung,galaxy10,23956.9,2019-09-08
0000932,Nokia,Nk400,70427.81,2019-11-03
0000933,Samsung,galaxy12,19629.67,2020-01-26
0000934,Samsung,galaxy10,77084.1,2018-08-22
0000935,Nokia,Nk320,82043.98,2018-12-25
0000936,Nokia,Nk320,82767.99,2018-06-20
0000937,Samsung,galaxy12,43585.36,2020-04-28
0000938,Apple,Macbook512,54935.58,2019-08-09
0000939,Apple,iphone13,10836.67,2019-08-31
0000940,Apple,iphone11,46935.66,2018-07-28
0000941,Samsung,watch320,55711.04,2020-01-03
0000942,Apple,iphoneSE,41485.19,2018-07-17
0000943,Samsung,watch320,44975.73,2019-03-27
0000944,Nokia,Nk320,6302.95,2019-04-13
0000945,Apple,IpadMax,37892.69,2019-08-09
0000946,Nokia,Nk320,60040.57,2020-02-22
0000947,Apple,iphoneSE,38275.31,2020-04-27
0000948,Nokia,Nk400,86874.07,2018-08-24
0000949,Nokia,Nk320,36609.25,2020-01-12
0000950,Nokia,Nk400,69359.55,2018-07-28
0000951,Nokia,Nk500,62346.5,2019-09-21
0000952,Samsung,galaxy10,95000.83,2019-09-23
0000953,Samsung,galaxy13,35218.01,2019-07-21
0000954,Nokia,Nk320,83025.74,2020-04-01
0000955,Samsung,galaxy10,18616.96,2019-01-04
0000956,Samsung,watch320,74584.1,2019-04-07
0000957,Apple,iphone13,56251.46,2019-02-24
0000958,Apple,IpadMax,3305.56,2018-06-25
0000959,Samsung,galaxy10,34628.55,2020-02-23
0000960,Samsung,galaxy10,16038.52,2019-11-11
0000961,Nokia,Nk500,40962.92,2019-12-28
0000962,Nokia,Nk500,34289.77,2019-01-07
0000963,Apple,Macbook512,74938.08,2018-09-29
0000964,Nokia,Nk400,46419.22,2018-09-21
0000965,Nokia,Nk320,32042.74,2020-02-13
0000966,Samsung,galaxy13,80041.29,2020-04-27
0000967,Nokia,Nk320,36876.05,2019-07-24
0000968,Nokia,Nk500,65383.04,2019-09-03
0000969,Nokia,Nk400,67523.96,2018-09-07
0000970,Samsung,watch320,68536.44,2019-06-07
0000971,Nokia,Nk500,75421.81,2018-06-17
0000972,Apple,laptop256,75554.77,2018-08-30
0000973,Nokia,Nk320,47086.31,2019-03-25
0000974,Apple,iphoneSE,14413.68,2018-08-26
0000975,Apple,IpadMax,38933.99,2018-12-17
0000976,Nokia,Nk500,46460.08,2020-02-04
0000977,Nokia,Nk400,89693.02,2018-10-11
0000978,Apple,iphone11,11309.51,2020-04-10
0000979,Nokia,Nk320,48952.96,2018-12-13
0000980,Apple,IpadMini,97509.34,2019-07-24
0000981,Samsung,galaxy11,39412.09,2019-03-04
0000982,Apple,iphone13,17800.94,2018-12-09
0000983,Nokia,Nk400,91643.87,2019-12-27
0000984,Nokia,Nk400,30988.59,2019-12-11
0000985,Samsung,galaxy10,2140.91,2019-03-18
0000986,Samsung,watch340,3267.26,2018-05-03
0000987,Samsung,watch340,57031.68,2019-11-10
0000988,Samsung,galaxy13,92895.88,2019-11-08
0000989,Apple,laptop256,93089.95,2019-11-14
0000990,Samsung,galaxy10,16579.72,2018-12-23
0000991,Apple,iphone11,73895.12,2018-12-28
0000992,Samsung,watch340,16631.1,2019-05-24
0000993,Apple,Macbook512,89186.52,2019-11-24
0000994,Nokia,Nk500,57496.73,2018-09-11
0000995,Nokia,Nk400,65237.38,2018-10-10
0000996,Samsung,galaxy11,11419.57,2019-11-03
0000997,Nokia,Nk500,84817.16,2019-08-08
0000998,Samsung,galaxy11,53283.63,2019-10-02
0000999,Samsung,galaxy11,84243.77,2019-06-14
0001000,Nokia,Nk500,27491.05,2018-08-22
0001001,Samsung,watch340,54608.88,2020-04-04
0001002,Apple,laptop256,40269.62,2018-11-16
0001003,Samsung,watch320,40015.72,2018-12-24
0001004,Samsung,watch320,37621.15,2019-10-13
0001005,Samsung,watch340,47099.6,2018-08-01
0001006,Apple,IpadMax,74675.11,2020-01-14
0001007,Apple,IpadMax,39487.44,2020-01-10
0001008,Apple,IpadMini,56572.83,2019-04-17
0001009,Samsung,galaxy10,28832.37,2019-01-06
0001010,Nokia,Nk400,56882.43,2018-09-27
0001011,Nokia,Nk500,28671.6,2019-03-06
0001012,Nokia,Nk400,52705.31,2019-01-04
0001013,Nokia,Nk400,73058.85,2019-01-29
0001014,Apple,IpadMini,60402.76,2019-06-29
0001015,Apple,iphoneSE,62780.2,2019-09-02
0001016,Samsung,watch320,32484.84,2018-05-20
0001017,Nokia,Nk500,49908.63,2020-02-12
0001018,Apple,iphone13,47104.93,2020-03-04
0001019,Nokia,Nk320,83554.9,2018-05-31
0001020,Nokia,Nk320,65127.56,2018-09-21
0001021,Samsung,watch320,39672.63,2018-10-30
0001022,Nokia,Nk500,83864.47,2019-07-05
0001023,Apple,Macbook512,1687.11,2019-09-29
0001024,Nokia,Nk400,65452.23,2020-03-26
0001025,Apple,IpadMax,39488.44,2020-02-24
0001026,Samsung,galaxy11,68973.4,2019-07-11
0001027,Apple,IpadMini,51812.87,2020-02-04
0001028,Apple,IpadMini,40158.01,2018-11-09
0001029,Nokia,Nk400,87842.86,2019-12-16
0001030,Nokia,Nk400,77853.72,2019-04-06
0001031,Apple,iphoneSE,4524.5,2020-01-04
0001032,Apple,iphone11,42250.25,2019-08-08
0001033,Nokia,Nk320,67760.83,2019-08-19
